,Firm,Industry,Link,Average Sentence Length,Character Count,Common Perc
1403,MeritKapital UK Limited,Investment Firms,https://meritkapital.co.uk/terms-and-conditions/,28.522727272727277,9.030615441029495,0.8014354066985646
1404,Stirling Square Capital Partners LLP,Investment Firms,https://www.stirlingsquare.com/privacy-policy,29.080459770114945,9.729312720877942,0.8437128123760412
1405,Stirling Square Capital Partners LLP,Investment Firms,https://www.stirlingsquare.com/terms-conditions,29.48684210526316,9.611194867526663,0.8198924731182796
1406,Stirling Square Capital Partners LLP,Investment Firms,https://www.stirlingsquare.com/cookie-policy,19.56382978723404,9.034676602846295,0.7975228863758751
1407,Rcapital Partners LLP,Investment Firms,https://rcapital.co.uk/terms-and-conditions/,22.203883495145632,9.993419660036736,0.8189924208649131
1408,Rcapital Partners LLP,Investment Firms,https://rcapital.co.uk/privacy-policy-2/,30.151515151515152,9.073489189226986,0.8268839103869654
1409,Magnesium Capital LLP,Investment Firms,https://www.magnesiumcapital.com/privacy-policy/,24.125,9.61273410155986,0.8122822299651568
1410,Magnesium Capital LLP,Investment Firms,https://wordpress.org/plugins/gdpr-cookie-compliance/,24.328,9.130864170474386,0.5290322580645161
1411,"Stone Harbor Investment Partners (UK), LLP",Investment Firms,https://www.shipemd.com/footer-navigation/privacy-policy,33.07142857142857,9.311994025702683,
1412,"Stone Harbor Investment Partners (UK), LLP",Investment Firms,https://www.shipemd.com/footer-navigation/terms-of-use,32.385714285714286,9.978038283800425,
1413,Wealthify Limited,Investment Firms,https://www.wealthify.com/terms-and-conditions,36.75,6.208590026096629,0.5753424657534246
1414,Wealthify Limited,Investment Firms,https://www.wealthify.com/privacy,25.951219512195124,10.101477384966797,0.8516189877397045
1415,Radnor Capital Partners Ltd,Investment Firms,https://radnorcp.com/privacy_policy.aspx,20.307692307692307,8.256866848974312,0.8990476190476191
1416,Radnor Capital Partners Ltd,Investment Firms,https://radnorcp.com/terms_conditions.aspx,21.86,8.972717499397138,0.7923147301006405
1417,Radnor Capital Partners Ltd,Investment Firms,https://radnorcp.com/cookiepolicy.aspx,25.3,7.803843303538772,0.9282868525896414
1418,Charles Street Securities Europe LLP,Investment Firms,https://www.charlesstreetsecurities.co.uk/terms.html,34.48275862068966,8.791941988456118,0.8417338709677419
1419,CheckRisk LLP,Investment Firms,https://check-risk.com/privacypolicy/,19.666666666666668,6.682108597449809,0.8636363636363636
1420,CheckRisk LLP,Investment Firms,https://check-risk.com/terms/,24.88235294117647,8.592115117933497,0.8263473053892215
1421,Strategic Asset Managers Limited,Investment Firms,https://www.strategicassetmanagers.co.uk/privacy-policy/,20.70212765957447,9.021115038865434,0.8776978417266187
1422,Strata Technology Partners LLP,Investment Firms,https://www.strata-partners.com/privacy-policy-and-cookies,20.47058823529412,7.665753431861699,0.827893175074184
1423,Strata Technology Partners LLP,Investment Firms,https://www.strata-partners.com/terms-conditions,31.068181818181817,9.040144994980068,0.8318452380952381
1424,Sturgeon Ventures LLP,Investment Firms,https://www.sturgeonventures.com/website-terms-and-conditions-of-use/,22.53703703703704,9.743025330095067,0.7480184940554822
1425,Sturgeon Ventures LLP,Investment Firms,https://www.sturgeonventures.com/data-privacy-statement/,26.25454545454545,9.950275714034888,0.8333921637839746
1426,Sturgeon Ventures LLP,Investment Firms,https://www.sturgeonventures.com/terms-of-business/,21.979166666666668,7.6638772587034705,0.4311838306063522
1427,Agora Microfinance Partners LLP,Investment Firms,https://agoramicrofinance.com/privacy-policy,44.93939393939394,9.179778066393542,0.7899388171312033
1428,Agora Microfinance Partners LLP,Investment Firms,https://agoramicrofinance.com/cookie-policy,24.303030303030305,8.655040258108363,0.7704918032786885
1429,Hilltop Finance Limited,Investment Firms,https://www.hilltopfinance.co.uk/privacy-policy/,20.43859649122807,9.18686701579054,0.8686695278969957
1430,Hilltop Finance Limited,Investment Firms,https://www.hilltopfinance.co.uk/cookies/,25.392857142857142,8.40827078419205,0.870604781997187
1431,Hilltop Finance Limited,Investment Firms,https://www.hilltopfinance.co.uk/terms-of-use/,22.695652173913043,9.475163150281881,0.869942196531792
1432,Capital Systematics Ltd,Investment Firms,https://capsys.co.uk/content/privacy,24.5,5.978885764901122,0.7147766323024055
1433,Alta Advisers Limited,Investment Firms,https://www.linkedin.com/legal/privacy-policy?trk=homepage-basic_footer-privacy-policy,27.64485981308411,8.646816959209742,0.8445507345404851
1434,Alta Advisers Limited,Investment Firms,https://www.linkedin.com/mypreferences/g/guest-cookies,100.91666666666669,6.872128101338986,0.7063106796116505
1435,Alta Advisers Limited,Investment Firms,https://www.linkedin.com/legal/cookie-policy,20.94029850746269,8.014004994779459,0.8407460545193687
1436,Alta Advisers Limited,Investment Firms,https://www.linkedin.com/legal/cookie-policy?trk=homepage-basic_footer-cookie-policy,20.94029850746269,8.014004994779459,0.8407460545193687
1437,Park Walk Europe LLP,Investment Firms,https://parkwalk.com/privacy.html,,10.136343782704131,
1438,CFS Management Ltd,Investment Firms,https://cfsm.co.uk/wp-content/uploads/2020/07/privacy_policy_cfs8.pdf,,7.478734825567875,
1439,CF Partners (UK) LLP,Investment Firms,https://www.cf-partners.com/recruitment-privacy-policy/,21.804878048780488,8.715552125907816,0.8961625282167043
1440,CF Partners (UK) LLP,Investment Firms,https://www.cf-partners.com/privacy-policy/,24.49438202247191,9.647304147143718,0.8798521256931608
1441,Ares Management Limited,Investment Firms,https://www.aresmgmt.com/privacy-policy,28.42528735632184,10.144706750577567,0.8080849326255615
1442,Ares Management Limited,Investment Firms,https://www.aresmgmt.com/terms-of-use,,10.095181715576748,
1443,Alinda Capital Partners LLP,Investment Firms,https://astatineip.com/privacy/,37.16470588235294,10.079455635357908,0.8187940987812701
1444,WHITMAN ASSET MANAGEMENT LIMITED,Investment Firms,https://whitman.co.uk/privacy-policy,28.075,9.178849704884811,0.8819320214669052
1445,Frog Capital Ltd,Investment Firms,https://frogcapital.com/terms-conditions/,25.88888888888889,8.039157390473237,0.8583690987124464
1446,Wealthfusion Limited,Investment Firms,https://wealthfusion.co.uk/privacy-policy/,25.390625,9.3171298661577,0.8488805970149254
1447,Wealthfusion Limited,Investment Firms,https://wealthfusion.co.uk/terms/,31.32857142857143,9.616072111201778,0.8389908256880734
1448,Satya Capital LLP,Investment Firms,https://www.satyacapital.com/cookies.html,30.0,6.359573868672378,0.8
1449,Portfolio Advantage LLP,Investment Firms,https://www.northdata.com/_privacy,25.104166666666668,10.211045778992698,0.2246437552388935
1450,Portfolio Advantage LLP,Investment Firms,https://www.northdata.com/_terms,24.75,7.591357046698551,0.6927083333333334
1451,Industrial Common Ownership Finance Ltd,Investment Firms,https://coopfinance.coop/privacy-statement/,25.83333333333333,8.73568594451502,0.8231441048034934
1452,Industrial Common Ownership Finance Ltd,Investment Firms,https://coopfinance.coop/borrow/#terms,20.296296296296298,7.592870287844818,0.8451612903225807
1453,Industrial Common Ownership Finance Ltd,Investment Firms,https://coopfinance.coop/terms-of-use/,22.657894736842103,9.257510176452573,0.8896631823461092
1454,Iroko Securities Limited,Investment Firms,https://www.irokosecurities.com/privacy-policy/,48.31707317073171,9.522080709521035,0.9076142131979695
1455,Iroko Securities Limited,Investment Firms,https://www.irokosecurities.com/terms-of-use/,19.217391304347824,9.366061246972958,0.8341939185312679
1456,Spencer House Partners LLP,Investment Firms,https://www.spencerhousepartners.com/privacy,28.35135135135135,10.253968352311533,0.8610499842816725
1457,Social Finance Limited,Investment Firms,https://www.socialfinance.org.uk/terms-and-conditions,36.0,8.227909837597483,0.8260869565217391
1458,Social Finance Limited,Investment Firms,https://www.socialfinance.org.uk/privacy-policy,25.15596330275229,10.124789408970967,0.8322510822510822
1459,Social Finance Limited,Investment Firms,https://www.socialfinance.org.uk/cookies,35.875,6.842683282238422,0.5
1460,Canyon Capital Advisors (Europe) Ltd,Investment Firms,https://www.canyonpartners.com/privacy-and-cookies/,31.639344262295083,9.504352368122833,0.7919534145050291
1461,Canyon Capital Advisors (Europe) Ltd,Investment Firms,https://www.canyonpartners.com/terms-of-use/,28.15714285714286,9.488956472414216,0.6832393644284982
1462,Capel Court Public Limited Company,Investment Firms,https://www.capelcourt.com/privacy-policy,22.29069767441861,9.455558477608703,0.881151832460733
1463,Capel Court Public Limited Company,Investment Firms,https://www.capelcourt.com/terms,28.34210526315789,8.953510763007166,0.7925581395348837
1464,Symbiotics (UK) Limited,Investment Firms,https://symbioticsgroup.com/privacy-notice/,31.58333333333333,9.459385560813045,0.8081009296148738
1465,Symbiotics (UK) Limited,Investment Firms,https://symbioticsgroup.com/terms-of-use/,29.08235294117647,9.711358054751088,0.8013082583810303
1466,THM Partners LLP,Investment Firms,https://thmpartners.com/privacy-policy,23.64761904761905,10.142858720954989,0.8629807692307693
1467,THM Partners LLP,Investment Firms,https://thmpartners.com/cookie-policy,26.5,8.005033344637111,0.7666666666666667
1468,Square Mile Asset Management Limited,Investment Firms,https://www.sm-asset.com/privacy.html,22.388489208633093,9.935228438320191,0.9011908593498552
1469,Square Mile Asset Management Limited,Investment Firms,https://www.sm-asset.com/terms.html,26.53061224489796,9.166388484447,0.7995373939861218
1470,Square Mile Asset Management Limited,Investment Firms,https://www.sm-asset.com/cookie.html,18.95833333333333,8.297294370266917,0.8637362637362638
1471,Activum SG UK Advisors Limited,Investment Firms,https://www.activumsg.com/privacy-policy/,33.95652173913044,9.306286713023391,0.8919093851132686
1472,Activum SG UK Advisors Limited,Investment Firms,https://www.activumsg.com/cookies-policy/,24.363636363636363,8.833608482690892,0.77735368956743
1473,Howlett Reid Wealth Management,Investment Firms,https://hrh-ifa.co.uk/privacy-policy/,36.70212765957447,9.299998243906717,0.8361417780360255
1474,Howlett Reid Wealth Management,Investment Firms,https://hrh-ifa.co.uk/cookie-policy,21.291666666666668,8.210124405164267,0.8688845401174168
1475,COMMERCIAL FINANCE NETWORK CORPORATION LTD,Investment Firms,https://www.commercialfinancenetwork.co.uk/site/privacy_policy/,20.11627906976744,8.602453035367061,0.8716763005780347
1476,COMMERCIAL FINANCE NETWORK CORPORATION LTD,Investment Firms,https://www.commercialfinancenetwork.co.uk/site/terms_of_use/,24.08,8.28349412616251,0.7993527508090615
1477,Simply Pensions Ltd,Investment Firms,https://simplypensions.co.uk/index.php/privacy-policy/,36.5625,9.349928386183237,0.832
1478,Tavistock Asset Management Limited,Investment Firms,https://tavistockam.com/privacy-policy/,20.431372549019606,8.839711378703475,0.7913043478260869
1479,Tavistock Asset Management Limited,Investment Firms,https://tavistockam.com/investment-terms/,23.17543859649123,9.37526141408997,0.8504958047292144
1480,Tavistock Asset Management Limited,Investment Firms,https://tavistockam.com/cookie-policy/,26.266666666666666,9.036938912556787,0.8373493975903614
1481,Gresham Financial Strategies Ltd,Investment Firms,https://greshamfinancial.co.uk/privacy/,28.3972602739726,9.565353936588249,0.8742014742014742
1482,Temple Bar CFP Limited,Investment Firms,https://templebar-cfp.com/privacy.php,26.41935483870968,8.558910784768106,0.8459657701711492
1483,Temple Bar CFP Limited,Investment Firms,https://templebar-cfp.com/cookies.php,20.73684210526316,7.8655717576847906,0.8838383838383839
1484,The Rock-Financial Management Companies Ltd,Investment Firms,https://therockfmc.co.uk/privacy-policy/,31.327272727272728,9.344434106456882,0.8371146015125073
1485,The Rock-Financial Management Companies Ltd,Investment Firms,https://therockfmc.co.uk/cookie-policy/,21.291666666666668,8.03073492409854,0.8688845401174168
1486,Simon Bray Wealth Management Ltd,Investment Firms,https://responsiblewealth.co.uk/privacy-policy/,36.659574468085104,9.299632479454944,0.806282722513089
1487,Simon Bray Wealth Management Ltd,Investment Firms,https://responsiblewealth.co.uk/cookie-policy/,21.375,8.00736706798333,0.8654970760233918
1488,CIVITAS INVESTMENT MANAGEMENT LIMITED,Investment Firms,https://www.civitasim.com/privacy-policy/,34.608695652173914,9.444463427333401,0.8245406046235921
1489,Later Life Matters Ltd,Investment Firms,https://www.laterlifematters.co.uk/privacy.asp,55.285714285714285,,0.2956989247311828
1490,Tuckers Legal & Financial Services Ltd,Investment Firms,https://www.tuckerssolicitors.com/privacy-notice/,25.352941176470587,9.587337416104821,0.8888888888888888
1491,Tuckers Legal & Financial Services Ltd,Investment Firms,https://www.tuckerssolicitors.com/terms/,18.6,8.05579245097777,0.8666666666666667
1492,Perella Weinberg UK Limited,Investment Firms,https://pwpartners.com/privacy-notices/,20.214285714285715,7.673223121121708,0.8469750889679716
1493,Perella Weinberg UK Limited,Investment Firms,https://pwpartners.com/terms-conditions/,30.428571428571427,8.865735152124781,0.8309591642924976
1494,Perella Weinberg UK Limited,Investment Firms,https://pwpartners.com/cookie-notice,21.43478260869565,8.07961802938984,0.917864476386037
1495,NoBa Cap Advisers Limited,Investment Firms,https://www.nobacapital.com/privacy-policy-mojave,28.983606557377048,9.324115386235027,0.8969834945930564
1496,NoBa Cap Advisers Limited,Investment Firms,https://www.nobacapital.com/terms-of-use,32.56410256410256,8.971829343530851,0.8785714285714286
1497,Antipodes Partners Management (UK) Limited,Investment Firms,https://antipodes.com/privacy-statement,42.77777777777778,8.47886807709457,0.8077922077922078
1498,Antipodes Partners Management (UK) Limited,Investment Firms,https://antipodes.com/terms-of-use,30.57575757575757,10.088638436340242,0.860991020951114
1499,Harrison Street Real Estate Capital Ltd,Investment Firms,https://www.harrisonst.com/privacy-policy/,36.92592592592592,10.326792578772624,0.8393220338983051
1500,Harrison Street Real Estate Capital Ltd,Investment Firms,https://www.harrisonst.com/cookie-policy/,21.21259842519685,9.412382853382338,0.8117469879518072
1501,Interpath Ltd,Investment Firms,https://www.interpathadvisory.com/privacy/,20.83453237410072,9.927301730635383,0.8564476885644768
1502,Interpath Ltd,Investment Firms,https://www.interpathadvisory.com/privacy-insolvency/,23.8,9.789982851739307,0.8158742949234489
1503,Interpath Ltd,Investment Firms,https://www.interpathadvisory.com/money-laundering-privacy-statement/,25.272727272727277,7.999342952713282,0.8194945848375451
1504,Interpath Ltd,Investment Firms,https://www.interpathadvisory.com/cookie-policy/,25.115384615384617,9.538564399740899,0.8604294478527608
1505,My Continuum Wealth Limited,Investment Firms,https://mycontinuumwealth.co.uk/cookie-policy/,27.789473684210527,8.300776960851454,0.8106565176022835
1506,Cluny Capital Limited,Investment Firms,https://clunycapital.com/privacy-policy.php,33.39473684210526,9.107864580386947,0.8557768924302789
1507,Opulence Investment Management Limited,Investment Firms,https://www.o-im.co.uk/privacy-policy/,26.649122807017545,11.282165482139732,0.8426631334879099
1508,Opulence Investment Management Limited,Investment Firms,https://www.o-im.co.uk/cookies-policy/,21.5,7.905810312658931,0.7441860465116279
1509,Opulence Investment Management Limited,Investment Firms,https://o-im.co.uk/cookies-policy,21.5,7.905810312658931,0.7441860465116279
1510,Quai Investment Services Limited,Investment Firms,https://www.quai-digital.co.uk/privacy-policy,26.071428571428573,8.507546814364431,0.8626907073509015
1511,Hines Europe Real Estate Investments Limited,Investment Firms,https://www.hines.com/policies/privacy-policy,25.846153846153847,10.07857467043465,0.8353558543784847
1512,Hines Europe Real Estate Investments Limited,Investment Firms,https://www.hines.com/policies/terms-of-use,26.135135135135137,9.444621667700849,0.856621480709072
1513,Enigma Strategy Limited,Investment Firms,https://www.enigmastrategy.com/trading-terms-and-conditions,,11.231702487579186,
1514,Enigma Strategy Limited,Investment Firms,https://www.enigmastrategy.com/privacy-policy,28.94690265486725,10.119767603828935,0.8490624039348293
1515,Garwood Wealth Management Limited,Investment Firms,https://garwoodwealthmanagement.co.uk/pdf/client-privacy_updated.pdf,65.85714285714286,,0.2584269662921349
1516,Garwood Wealth Management Limited,Investment Firms,https://garwoodwealthmanagement.co.uk/sites/default/files/one_page/footer_pdf/cookies-documentation.pdf,65.85714285714286,,0.2584269662921349
1517,HPC Investment Services Limited,Investment Firms,https://www.hpcip.com/privacy-policy,25.10204081632653,9.023528749909364,0.7694214876033058
1518,HPC Investment Services Limited,Investment Firms,https://www.hpcip.com/privacy-policy/,25.10204081632653,9.023528749909364,0.7694214876033058
1519,PFM Associates Limited,Investment Firms,https://pfmassociates.co.uk/privacy-policy,19.569767441860463,9.924759687811667,0.8289120715350223
1520,PFM Associates Limited,Investment Firms,https://pfmassociates.co.uk/privacy-policy/,19.569767441860463,9.924759687811667,0.8289120715350223
1521,PFM Associates Limited,Investment Firms,https://pfmassociates.co.uk/cookies-policy/,16.5,5.6937321388027,0.75418410041841
1522,True Potential Investments LLP,Investment Firms,https://www.tpllp.com/privacy/,26.8135593220339,10.44397876895787,0.8549569652534268
1523,Wealthsimple UK Ltd,Investment Firms,https://www.wealthsimple.com/en-ca/legal/privacy,30.928571428571427,10.301491562412671,0.8779692594317653
1524,Wealthsimple UK Ltd,Investment Firms,https://www.wealthsimple.com/en-ca/legal/terms,31.5,8.61993026886735,0.8717632552404438
1525,Crypto Facilities Ltd,Investment Firms,https://www.cryptofacilities.com/privacy-policy,24.75609756097561,9.72052579085475,0.7706720977596742
1526,LIFT-Invest plc,Investment Firms,https://www.lift-invest.com/privacy-policy/,59.0,8.23403420769204,0.4067796610169492
1527,LIFT-Invest plc,Investment Firms,https://www.lift-invest.com/privacy-policy,59.0,8.23403420769204,0.4067796610169492
1528,Patron Capital Advisers LLP,Investment Firms,https://www.patroncapital.com/privacy-notice-articles/,43.5,8.853093836138493,0.8031413612565445
1529,Patron Capital Advisers LLP,Investment Firms,https://www.patroncapital.com/privacy-notice-recruitment/,34.61904761904762,9.346966969508008,0.8453114305270363
1530,Patron Capital Advisers LLP,Investment Firms,https://www.patroncapital.com/privacy-notice-non-profit-activities/,41.95652173913044,8.863474306170954,0.8099688473520249
1531,Patron Capital Advisers LLP,Investment Firms,https://www.patroncapital.com/privacy-and-cookie-policy,28.9,9.255982729854884,0.833907649896623
1532,Patron Capital Advisers LLP,Investment Firms,https://www.patroncapital.com/patron-capital-advisors-llp-privacy-notice,43.535714285714285,9.204925739274683,0.803453947368421
1533,Patron Capital Advisers LLP,Investment Firms,https://www.patroncapital.com/terms-conditions/,28.661290322580644,9.360999248261296,0.7876056338028169
1534,Aegon Investments Limited,Investment Firms,https://www.aegon.co.uk/support/faq/privacy.html#expandable-item-4410,32.03,10.662703333065778,0.8497652582159625
1535,Aegon Investments Limited,Investment Firms,https://www.aegon.co.uk/support/faq/privacy.html,32.03,10.662703333065778,0.8497652582159625
1536,Aegon Investments Limited,Investment Firms,https://www.aegon.co.uk/support/faq/terms.html,25.98333333333333,9.554568170613157,0.8181818181818182
1537,Weight Partners Capital LLP,Investment Firms,https://weightpartners.com/privacy-policy/,25.043478260869566,8.234299635696253,0.8568904593639576
1538,Omnium Capital Limited,Investment Firms,https://www.omniumbenefits.com/articles/omniums-new-privacy-policy?co=omnium-employee-benefits,12.0,3.258096538021482,0.8333333333333334
1539,Omnium Capital Limited,Investment Firms,https://www.omniumwealth.com/articles/omnium-capital-privacy-policy,18.07692307692308,9.327856705404022,0.8743789921930447
1540,WHEB Asset Management LLP,Investment Firms,https://www.whebgroup.com/terms-and-conditions,30.703703703703702,9.943429159629076,0.8264840182648402
1541,WHEB Asset Management LLP,Investment Firms,https://www.whebgroup.com/privacy-policy,15.125,8.92172453036431,0.823121387283237
1542,WHEB Asset Management LLP,Investment Firms,https://www.whebgroup.com/about/gdpr-privacy-notice,25.97435897435897,9.54029139160713,0.8794044665012407
1543,Grosvenor Financial Asset Management Limited,Investment Firms,https://grosvenorwealthmanagement.co.uk/privacy-policy/,23.38095238095238,9.370671910878523,0.8716032608695652
1544,Hottinger & Co Limited,Investment Firms,https://hottinger.co.uk/policies/privacy-statement/,29.10112359550562,9.94467747936099,0.8518662519440124
1545,Hottinger & Co Limited,Investment Firms,https://hottinger.co.uk/policies/website-terms-of-use/,25.488888888888887,9.586651262653996,0.8683865325754263
1546,Hottinger & Co Limited,Investment Firms,https://hottinger.co.uk/policies/cookie-policy/,19.41379310344828,8.265650165580329,0.8772563176895307
1547,Hottinger & Co Limited,Investment Firms,https://www.cookieyes.com/,9.875,6.280395838960195,0.6798245614035088
1548,Perinvest (UK) Limited,Investment Firms,https://www.perinvest.co.uk/privacy-policy,24.93103448275862,9.48181684008103,0.8410041841004184
1549,Equilend Europe Limited,Investment Firms,https://equilend.com/terms-and-conditions/,35.40659340659341,9.98160533180008,0.7953416149068323
1550,Equilend Europe Limited,Investment Firms,https://equilend.com/eu-data-protection-privacy-policy/,31.80952380952381,9.638153883748108,0.7907095456865748
1551,Klesch & Company Limited,Investment Firms,https://www.klesch.com/privacy-terms/,28.457142857142856,8.841014310483892,0.8558467741935484
1552,Juno Finance UK Limited,Investment Firms,https://www.junofinance.com/en/privacy-policy/,24.96875,4.812184355372417,0.8732747804265998
1553,Juno Finance UK Limited,Investment Firms,https://www.junofinance.com/en/cookies-policy/,18.387096774193548,4.812184355372417,0.7282415630550622
1554,Tideway Investment Partners LLP,Investment Firms,https://tidewaywealth.co.uk/privacy-policy/,25.453846153846158,10.076852451287191,0.8500758725341426
1555,Tideway Investment Partners LLP,Investment Firms,https://tidewaywealth.co.uk/insights/esg-investing-in-simple-terms/,23.532258064516128,9.260177606823355,0.83
1556,Tradelink Worldwide Limited,Investment Firms,https://www.wwtl.co.uk/terms-and-conditions,14.357142857142858,8.335431477880796,0.754180602006689
1557,Tradelink Worldwide Limited,Investment Firms,https://www.wwtl.co.uk/privacy-policy-cookie-restriction-mode,18.240506329113924,9.591034531092426,0.8381018841591068
1558,TFS Derivatives Limited,Investment Firms,https://www.tfssp.com/terms-and-conditions,28.61764705882353,8.803874763534434,0.7214799588900308
1559,TFS Derivatives Limited,Investment Firms,https://www.tfssp.com/privacy-statement,26.03125,8.66785206770135,0.8487394957983193
1560,Alchemy Special Opportunities LLP,Investment Firms,https://www.alchemypartners.co.uk/privacy-policy.html,37.114754098360656,9.678968055041988,0.8475475033141847
1561,Alchemy Special Opportunities LLP,Investment Firms,https://www.alchemypartners.co.uk/cookies-policy.html,17.548387096774192,8.427487278331744,0.7781954887218046
1562,Alchemy Special Opportunities LLP,Investment Firms,https://www.termsfeed.com/,14.344827586206897,5.713732805509369,0.7451923076923077
1563,Amberside Capital Ltd,Investment Firms,https://amberside.com/privacy/,21.72477064220184,9.758519582283522,0.8800510421097405
1564,London Investment Consultants LLP,Investment Firms,https://www.fsma.be/en/privacy-cookies,18.0,6.075346031088684,0.7422222222222222
1565,Khalij (UK) Limited,Investment Firms,https://khalij.co.uk/privacy-policy/,36.16923076923077,9.69566355532975,0.9042096219931272
1566,Khalij (UK) Limited,Investment Firms,https://khalij.co.uk/terms-conditions/,26.03448275862069,9.902837341194541,0.8245320855614974
1567,Tavistock Private Client Limited,Investment Firms,https://tavistockprivateclient.com/privacy-policy/,18.369565217391305,8.863474306170954,0.8507109004739336
1568,Tavistock Private Client Limited,Investment Firms,https://tavistockprivateclient.com/cookie-policy/,26.288888888888888,9.061144065614055,0.8366294067067928
1569,Oberon Investments Limited,Investment Firms,https://oberoninvestments.com/privacy-policy/,25.46,8.995660899074103,0.8580491673275178
1570,Oberon Investments Limited,Investment Firms,https://oberoninvestments.com/business-terms/,9.0,5.081404364984463,0.2666666666666667
1571,Oberon Investments Limited,Investment Firms,https://oberoninvestments.com/terms-of-use/,29.91525423728813,9.279399907907678,0.9075439591605219
1572,Oberon Investments Limited,Investment Firms,https://oberoninvestments.com/cookie-policy/,18.1,3.258096538021482,0.8922651933701657
1573,Inspire Wealth Ltd,Investment Firms,https://www.inspire-wealth.co.uk/about-us/privacy-statement/,29.73584905660377,9.32206062158659,0.8742857142857143
1574,Moor Park Capital Partners LLP,Investment Firms,https://moorparkcapital.com/terms-and-conditions/,24.803030303030305,9.251386341412184,0.770512029611351
1575,Moor Park Capital Partners LLP,Investment Firms,https://moorparkcapital.com/privacy-policy/,22.59183673469388,8.89521858376562,0.8280254777070064
1576,Moor Park Capital Partners LLP,Investment Firms,https://moorparkcapital.com/cookie-policy/,24.31578947368421,6.52795791762255,0.8562091503267973
1577,Northleaf Capital Partners (UK) Limited,Investment Firms,https://www.northleafcapital.com/privacy,25.792792792792792,10.38046679551829,0.8294491525423728
1578,Northleaf Capital Partners (UK) Limited,Investment Firms,https://www.northleafcapital.com/terms-use,28.717391304347824,9.119868468812108,0.8092705167173252
1579,BCS Prime Brokerage Ltd,Investment Firms,https://www.bcsgm.com/media/sveplkpe/customer_privacy_notice_uk.pdf,,9.133243321591216,
1580,Genesis Wealth Management Limited,Investment Firms,https://www.generatewealth.co.uk/wp/privacy-notice/,22.6,8.72371943690701,0.8791574279379157
1581,The Global Finance & Capital Limited,Investment Firms,https://www.gfmag.com/privacy-policy/,,10.238279807349246,
1582,The Global Finance & Capital Limited,Investment Firms,http://gfmag.com/privacy-policy/#Your%20Privacy%20Rights,,10.238279807349246,
1583,The Global Finance & Capital Limited,Investment Firms,https://www.gfmag.com/terms-of-use/,31.428571428571427,9.620129451564402,0.6861580630424852
1584,Hay Hill Wealth Management Limited,Investment Firms,https://www.hayhillwealth.com/copy-of-privacy,25.338983050847457,9.530392824458414,0.76193724420191
1585,GMO UK Limited,Investment Firms,https://www.gmo.com/americas/terms-and-conditions/,21.53488372093023,9.119101891541911,0.4056399132321041
1586,GMO UK Limited,Investment Firms,https://www.gmo.com/americas/privacy-notice/,21.53488372093023,9.56282655529346,0.4056399132321041
1587,Hyde Park Investment Ltd,Investment Firms,https://hydeparkinvestment.com/privacy-notice,27.766666666666666,8.730043953245016,0.8602673147023087
1588,ICF Management Limited,Investment Firms,https://www.icfmanagement.co.uk/privacy-policy,26.714285714285715,8.215006432761575,0.8170894526034713
1589,ICF Management Limited,Investment Firms,https://www.icfmanagement.co.uk/terms-of-use,39.46153846153846,8.30795254527102,0.8796116504854369
1590,Nucleus Financial Services Ltd,Investment Firms,https://nucleusfinancial.com/privacy-notice,20.09090909090909,7.950149887652018,0.8342002600780234
1591,Nucleus Financial Services Ltd,Investment Firms,https://nucleusfinancial.com/terms-use,26.20833333333333,8.32069157104845,0.8637083993660856
1592,Nucleus Financial Services Ltd,Investment Firms,https://nucleusfinancial.com/cookie-policy,19.405797101449277,10.028885961930461,0.7929745889387145
1593,Crossbridge Capital LLP,Investment Firms,https://crossbridgecapital.com/privacy-policy,21.0625,7.9561263512135,0.8208955223880597
1594,Crossbridge Capital LLP,Investment Firms,https://crossbridgecapital.com/privacy-policy/,21.0625,7.9561263512135,0.8208955223880597
1595,Idealing.com Limited,Investment Firms,https://www.idealing.com/en/help/privacy,25.15909090909091,8.975756630519417,0.8792792792792793
1596,IK Investment Partners Limited,Investment Firms,https://ikpartners.com/privacy-policy/,29.933333333333334,8.056109659545061,0.854586129753915
1597,IK Investment Partners Limited,Investment Firms,https://ikpartners.com/terms-conditions/,24.416666666666668,8.259199362666282,0.8058419243986255
1598,Ocorian (UK) Limited,Investment Firms,https://www.ocorian.com/privacy-statement,32.43956043956044,10.539190984434368,0.8976618095560827
1599,Ocorian (UK) Limited,Investment Firms,https://www.ocorian.com/terms-business,32.0,6.872128101338986,0.84375
1600,Ocorian (UK) Limited,Investment Firms,https://www.ocorian.com/website-disclaimer-cookie-policy,29.0,8.857088135314953,0.89179548156956
1601,Credo Capital Limited,Investment Firms,https://www.credogroup.com/legal?section=cookies,33.5,10.819878279410617,0.8135388334844363
1602,Credo Capital Limited,Investment Firms,https://www.credogroup.com/legal?section=termsOfUse,33.5,10.819878279410617,0.8135388334844363
1603,Riverside Europe Partners LLP,Investment Firms,https://www.riversidecompany.com/privacy-policy/,27.863636363636363,9.878015886562459,0.815778771858479
1604,Riverside Europe Partners LLP,Investment Firms,https://www.riversidecompany.com/umbraco/riverside/consent/register?type=cookies,27.863636363636363,,0.815778771858479
1605,Riverside Europe Partners LLP,Investment Firms,https://www.riversidecompany.com/umbraco/riverside/consent/revoke?type=cookies,27.863636363636363,,0.815778771858479
